Date,Home Team,Away Team,Home Goals,Away Goals
2021-01-09,Milan,Torino,2,0
2021-01-10,Roma,Inter,2,2
2021-01-10,Parma,Lazio,0,2
2021-01-10,Udinese,Napoli,1,2
2021-01-10,Verona,Crotone,2,1
2021-01-10,Fiorentina,Cagliari,1,0
2021-01-10,Juventus,Sassuolo,3,1
2021-01-11,Spezia,Sampdoria,2,1
2021-01-15,Lazio,Roma,3,0
2021-01-16,Bologna,Verona,1,0
2021-01-16,Torino,Spezia,0,0
2021-01-16,Sampdoria,Udinese,2,1
2021-01-17,Napoli,Fiorentina,6,0
2021-01-17,Crotone,Benevento,4,1
2021-01-17,Sassuolo,Parma,1,1
2021-01-17,Atalanta,Genoa,0,0
2021-01-17,Inter,Juventus,2,0
2021-01-18,Cagliari,Milan,0,2
2021-01-20,Udinese,Atalanta,1,1
2021-01-22,Benevento,Torino,2,2
2021-01-23,Roma,Spezia,4,3
2021-01-23,Milan,Atalanta,0,3
2021-01-23,Udinese,Inter,0,0
2021-01-23,Fiorentina,Crotone,2,1
2021-01-24,Juventus,Bologna,2,0
2021-01-24,Genoa,Cagliari,1,0
2021-01-24,Verona,Napoli,3,1
2021-01-24,Lazio,Sassuolo,2,1
2021-01-24,Parma,Sampdoria,0,2
2021-01-29,Torino,Fiorentina,1,1
2021-01-30,Bologna,Milan,1,2
2021-01-30,Sampdoria,Juventus,0,2
2021-01-30,Inter,Benevento,4,0
2021-01-31,Spezia,Udinese,0,1
2021-01-31,Atalanta,Lazio,1,3
2021-01-31,Cagliari,Sassuolo,1,1
2021-01-31,Crotone,Genoa,0,3
2021-01-31,Napoli,Parma,2,0
2021-01-31,Roma,Verona,3,1
2021-02-05,Fiorentina,Inter,0,2
2021-02-06,Atalanta,Torino,3,3
2021-02-06,Sassuolo,Spezia,1,2
2021-02-06,Juventus,Roma,2,0
2021-02-06,Genoa,Napoli,2,1
2021-02-07,Benevento,Sampdoria,1,1
2021-02-07,Milan,Crotone,4,0
2021-02-07,Udinese,Verona,2,0
2021-02-07,Parma,Bologna,0,3
2021-02-07,Lazio,Cagliari,1,0
2021-02-12,Bologna,Benevento,1,1
2021-02-13,Torino,Genoa,0,0
2021-02-13,Napoli,Juventus,1,0
2021-02-13,Spezia,Milan,2,0
2021-02-14,Roma,Udinese,3,0
2021-02-14,Cagliari,Atalanta,0,1
2021-02-14,Sampdoria,Fiorentina,2,1
2021-02-14,Crotone,Sassuolo,1,2
2021-02-14,Inter,Lazio,3,1
2021-02-15,Verona,Parma,2,1
2021-02-19,Fiorentina,Spezia,3,0
2021-02-19,Cagliari,Torino,0,1
2021-02-20,Lazio,Sampdoria,1,0
2021-02-20,Genoa,Verona,2,2
2021-02-20,Sassuolo,Bologna,1,1
2021-02-21,Parma,Udinese,2,2
2021-02-21,Milan,Inter,0,3
2021-02-21,Atalanta,Napoli,4,2
2021-02-21,Benevento,Roma,0,0
2021-02-22,Juventus,Crotone,3,0
2021-02-27,Spezia,Parma,2,2
2021-02-27,Bologna,Lazio,2,0
2021-02-27,Verona,Juventus,1,1
2021-02-28,Sampdoria,Atalanta,0,2
2021-02-28,Crotone,Cagliari,0,2
2021-02-28,Inter,Genoa,3,0
2021-02-28,Udinese,Fiorentina,1,0
2021-02-28,Napoli,Benevento,2,0
2021-02-28,Roma,Milan,1,2
2021-03-02,Juventus,Spezia,3,0
2021-03-03,Sassuolo,Napoli,3,3
2021-03-03,Atalanta,Crotone,5,1
2021-03-03,Benevento,Verona,0,3
2021-03-03,Cagliari,Bologna,1,0
2021-03-03,Fiorentina,Roma,1,2
2021-03-03,Genoa,Sampdoria,1,1
2021-03-03,Milan,Udinese,1,1
2021-03-04,Parma,Inter,1,2
2021-03-06,Spezia,Benevento,1,1
2021-03-06,Udinese,Sassuolo,2,0
2021-03-06,Juventus,Lazio,3,1
2021-03-07,Roma,Genoa,1,0
2021-03-07,Crotone,Torino,4,2
2021-03-07,Fiorentina,Parma,3,3
2021-03-07,Verona,Milan,0,2
2021-03-07,Sampdoria,Cagliari,2,2
2021-03-07,Napoli,Bologna,3,1
2021-03-08,Inter,Atalanta,1,0
2021-03-12,Lazio,Crotone,3,2
2021-03-12,Atalanta,Spezia,3,1
2021-03-13,Sassuolo,Verona,3,2
2021-03-13,Benevento,Fiorentina,1,4
2021-03-13,Genoa,Udinese,1,1
2021-03-14,Bologna,Sampdoria,3,1
2021-03-14,Parma,Roma,2,0
2021-03-14,Torino,Inter,1,2
2021-03-14,Cagliari,Juventus,1,3
2021-03-14,Milan,Napoli,0,1
2021-03-17,Torino,Sassuolo,3,2
2021-03-19,Parma,Genoa,1,2
2021-03-20,Crotone,Bologna,2,3
2021-03-20,Spezia,Cagliari,2,1
2021-03-21,Verona,Atalanta,0,2
2021-03-21,Juventus,Benevento,0,1
2021-03-21,Sampdoria,Torino,1,0
2021-03-21,Udinese,Lazio,0,1
2021-03-21,Fiorentina,Milan,2,3
2021-03-21,Roma,Napoli,0,2
2021-04-03,Milan,Sampdoria,1,1
2021-04-03,Atalanta,Udinese,3,2
2021-04-03,Benevento,Parma,2,2
2021-04-03,Cagliari,Verona,0,2
2021-04-03,Genoa,Fiorentina,1,1
2021-04-03,Lazio,Spezia,2,1
2021-04-03,Napoli,Crotone,4,3
2021-04-03,Sassuolo,Roma,2,2
2021-04-03,Torino,Juventus,2,2
2021-04-03,Bologna,Inter,0,1
2021-04-07,Inter,Sassuolo,2,1
2021-04-07,Juventus,Napoli,2,1
2021-04-10,Spezia,Crotone,3,2
2021-04-10,Parma,Milan,1,3
2021-04-10,Udinese,Torino,0,1
2021-04-11,Inter,Cagliari,1,0
2021-04-11,Juventus,Genoa,3,1
2021-04-11,Sampdoria,Napoli,0,2
2021-04-11,Verona,Lazio,0,1
2021-04-11,Roma,Bologna,1,0
2021-04-11,Fiorentina,Atalanta,2,3
2021-04-12,Benevento,Sassuolo,0,1
2021-04-17,Crotone,Udinese,1,2
2021-04-17,Sampdoria,Verona,3,1
2021-04-17,Sassuolo,Fiorentina,3,1
2021-04-17,Cagliari,Parma,4,3
2021-04-18,Milan,Genoa,2,1
2021-04-18,Atalanta,Juventus,1,0
2021-04-18,Bologna,Spezia,4,1
2021-04-18,Lazio,Benevento,5,3
2021-04-18,Torino,Roma,3,1
2021-04-18,Napoli,Inter,1,1
2021-04-20,Verona,Fiorentina,1,2
2021-04-21,Milan,Sassuolo,1,2
2021-04-21,Bologna,Torino,1,1
2021-04-21,Crotone,Sampdoria,0,1
2021-04-21,Genoa,Benevento,2,2
2021-04-21,Juventus,Parma,3,1
2021-04-21,Spezia,Inter,1,1
2021-04-21,Udinese,Cagliari,0,1
2021-04-22,Roma,Atalanta,1,1
2021-04-22,Napoli,Lazio,5,2
2021-04-24,Genoa,Spezia,2,0
2021-04-24,Parma,Crotone,3,4
2021-04-24,Sassuolo,Sampdoria,1,0
2021-04-25,Benevento,Udinese,2,4
2021-04-25,Fiorentina,Juventus,1,1
2021-04-25,Inter,Verona,1,0
2021-04-25,Cagliari,Roma,3,2
2021-04-25,Atalanta,Bologna,5,0
2021-04-26,Torino,Napoli,0,2
2021-04-26,Lazio,Milan,3,0
2021-05-01,Verona,Spezia,1,1
2021-05-01,Crotone,Inter,0,2
2021-05-01,Milan,Benevento,2,0
2021-05-02,Lazio,Genoa,4,3
2021-05-02,Bologna,Fiorentina,3,3
2021-05-02,Napoli,Cagliari,1,1
2021-05-02,Sassuolo,Atalanta,1,1
2021-05-02,Udinese,Juventus,1,2
2021-05-02,Sampdoria,Roma,2,0
2021-05-03,Torino,Parma,1,0
2021-05-08,Spezia,Napoli,1,4
2021-05-08,Udinese,Bologna,1,1
2021-05-08,Inter,Sampdoria,5,1
2021-05-08,Fiorentina,Lazio,2,0
2021-05-09,Genoa,Sassuolo,1,2
2021-05-09,Benevento,Cagliari,1,3
2021-05-09,Parma,Atalanta,2,5
2021-05-09,Verona,Torino,1,1
2021-05-09,Roma,Crotone,5,0
2021-05-09,Juventus,Milan,0,3
2021-05-11,Napoli,Udinese,5,1
2021-05-12,Cagliari,Fiorentina,0,0
2021-05-12,Atalanta,Benevento,2,0
2021-05-12,Bologna,Genoa,0,2
2021-05-12,Inter,Roma,3,1
2021-05-12,Lazio,Parma,1,0
2021-05-12,Sampdoria,Spezia,2,2
2021-05-12,Sassuolo,Juventus,1,3
2021-05-12,Torino,Milan,0,7
2021-05-13,Crotone,Verona,2,1
2021-05-15,Genoa,Atalanta,3,4
2021-05-15,Spezia,Torino,4,1
2021-05-15,Juventus,Inter,3,2
2021-05-15,Roma,Lazio,2,0
2021-05-16,Fiorentina,Napoli,0,2
2021-05-16,Benevento,Crotone,1,1
2021-05-16,Udinese,Sampdoria,0,1
2021-05-16,Parma,Sassuolo,1,3
2021-05-16,Milan,Cagliari,0,0
2021-05-17,Verona,Bologna,2,2
2021-05-18,Lazio,Torino,0,0
2021-05-22,Cagliari,Genoa,0,1
2021-05-22,Crotone,Fiorentina,0,0
2021-05-22,Sampdoria,Parma,3,0
2021-05-23,Inter,Udinese,5,1
2021-05-23,Atalanta,Milan,0,2
2021-05-23,Bologna,Juventus,1,4
2021-05-23,Napoli,Verona,1,1
2021-05-23,Sassuolo,Lazio,2,0
2021-05-23,Spezia,Roma,2,2
2021-05-23,Torino,Benevento,1,1
